"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TETXBUS","199212","5355.516","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199213","55003.052","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199301","5187.428","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199302","4968.494","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199303","5233.82","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199304","4575.54","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199305","4205.299","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199306","4091.954","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199307","4168.346","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199308","4211.766","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199309","4185.187","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199310","4499.619","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199311","4781.95","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199312","5304.417","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199313","55413.316","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199401","5702.072","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199402","5263.774","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199403","5108.293","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199404","4592.034","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199405","4358.046","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199406","4220.048","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199407","4259.906","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199408","4391.996","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199409","4214.696","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199410","4529.617","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199411","4644.007","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199412","5307.705","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199413","56591.566","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199501","5422.764","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199502","5096.91","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199503","5148.656","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199504","4687.873","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199505","4528.064","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199506","4354.433","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199507","4309.039","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199508","4441.363","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199509","4352.029","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199510","4582.77","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199511","4967.031","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199512","5559.422","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199513","57450.088","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199601","5801.445","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199602","5395.396","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199603","5461.14","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199604","4866.776","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199605","4644.669","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199606","4410.668","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199607","4451.212","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199608","4567.551","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199609","4301.494","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199610","4910.954","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199611","5098.259","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199612","5537.058","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199613","59446.189","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199701","5823.023","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199702","5211.603","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199703","5282.015","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199704","4979.677","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199705","4760.813","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199706","4458.521","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199707","4607.619","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199708","4551.235","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199709","4406.662","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199710","4842.654","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199711","5044.522","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199712","5647.863","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199713","59615.887","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199801","5655.568","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199802","5047.119","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199803","5337.739","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199804","4917.845","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199805","4579.499","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199806","4396.947","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199807","4622.043","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199808","4612.95","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199809","4418.591","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199810","4765.237","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199811","4847.369","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199812","5499.051","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199813","58699.638","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199901","5765.502","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199902","5077.575","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199903","5420.311","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199904","4871.652","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199905","4626.553","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199906","4503.741","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199907","4563.772","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199908","4692.977","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199909","4542.377","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199910","4875.735","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199911","4913.397","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199912","5711.19","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199913","59564.152","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200001","5661.271","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200002","5459.297","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200003","5297.269","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200004","4847.56","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200005","4798.109","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200006","4593.214","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200007","4624.78","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200008","4813.337","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200009","4570.028","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200010","4877.041","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200011","5076.809","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200012","6021.404","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200013","60639.558","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200101","5931.376","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200102","5256.763","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200103","5493.708","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200104","4884.322","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200105","4627.683","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200106","4374.3","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200107","4561.096","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200108","4590.156","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200109","4333.925","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200110","4805.166","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200111","4778.595","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200112","5218.543","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200113","58854.715","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200201","5648.721","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200202","5093.194","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200203","5401.538","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200204","4911.568","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200205","4770.549","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200206","4514.918","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200207","4634.38","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200208","4633.635","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200209","4391.803","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200210","4779.438","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200211","5097.67","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200212","5637.523","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200213","59514.207","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200301","5895.234","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200302","5502.396","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200303","5412.498","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200304","4880.106","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200305","4643.615","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200306","4401.114","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200307","4594.512","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200308","4649.487","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200309","4446.097","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200310","4798.284","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200311","4916.606","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200312","5669.001","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200313","59807.761","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200401","5976.389","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200402","5685.338","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200403","5451.327","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200404","4992.288","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","200405","4782.842","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
